Dsr Loads, , , , , , Msr Loads, , , , , , Dsr Pos, , , Msr Pos, , , Preprocessing PID Computed, , , PID Setpoints, , , Post Processing PID Computed, , , Next Pos, , , Axis, Sign, Point, PID-P, , , Deadbands Lower (0) and Upper (1), , , , , , LWR External, , , , , ,Timestamp, Cartesian Frame
Fx, Fy, Fz, Mx, My, Mz, Fx, Fy, Fz, Mx, My, Mz, Px, Py, Pz, Px, Py, Pz, PIDx, PIDy, PIDz, Fx, Fy, Fz, PIDx, PIDy, PIDz, Px, Py, Pz, Sign, Axis, Point, PIDx-P, PIDy-P, PIDz-P, DeadFx[0], DeadFx[1], DeadFy[0], DeadFy[1], DeadFz[0], DeadFz[1], Fx, Fy, Fz, Mx, My, Mz, t[s], T(0 0), T(0 1), T(0 2), T(0 3), T(1 0), T(1 1), T(1 2), T(1 3), T(2 0), T(2 1), T(2 2), T(2 3)
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.48556,4.37295,-22.5196,3.36143,-2.70747,0.402418,-0.71854,-0.000354335,0.129877,-0.718668,-0.000208282,0.129196,6.72941e-005,2.22418e-005,0.528767,5.76595,4.46562,-22.2552,-6.72941e-005,-2.22418e-005,-0.000452877,-0.7186,-0.000230143,0.129648,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.6021,-3.26943,1.60733,0.403791,0.899617,-0.672319,1439423324463,-1,0,0,-0.7186,0,1,0,-0.000230143,0,0,-1,0.129648
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.49897,4.36811,-22.5238,3.36156,-2.70885,0.4044,-0.71854,-0.000354335,0.129877,-0.718672,-0.000203663,0.129209,6.40758e-005,2.34029e-005,0.537174,5.76595,4.46562,-22.2552,-6.40758e-005,-2.34029e-005,-0.000453717,-0.718607,-0.000226689,0.129663,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.58917,-3.27122,1.59576,0.404635,0.895949,-0.673962,1439423324465,-1,0,0,-0.718607,0,1,0,-0.000226689,0,0,-1,0.129663
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.5068,4.36664,-22.5248,3.3615,-2.7095,0.405495,-0.71854,-0.000354335,0.129877,-0.718675,-0.000201228,0.129222,6.21961e-005,2.37563e-005,0.539108,5.76595,4.46562,-22.2552,-6.21961e-005,-2.37563e-005,-0.000453911,-0.718612,-0.000224609,0.129676,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.56435,-3.27468,1.65542,0.405379,0.899631,-0.675853,1439423324467,-1,0,0,-0.718612,0,1,0,-0.000224609,0,0,-1,0.129676
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.48533,4.37176,-22.5162,3.3607,-2.70725,0.402373,-0.71854,-0.000354335,0.129877,-0.718678,-0.000197617,0.129235,6.735e-005,2.25261e-005,0.522095,5.76595,4.46562,-22.2552,-6.735e-005,-2.25261e-005,-0.000452209,-0.71861,-0.000219766,0.129687,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.57291,-3.28188,1.66115,0.406535,0.902183,-0.676276,1439423324469,-1,0,0,-0.71861,0,1,0,-0.000219766,0,0,-1,0.129687
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.46226,4.37359,-22.5127,3.36019,-2.70534,0.39933,-0.71854,-0.000354335,0.129877,-0.718682,-0.000194057,0.12925,7.28867e-005,2.2088e-005,0.515083,5.76595,4.46562,-22.2552,-7.28867e-005,-2.2088e-005,-0.000451508,-0.718609,-0.000215764,0.129701,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.56911,-3.25228,1.69077,0.401126,0.905688,-0.668096,1439423324471,-1,0,0,-0.718609,0,1,0,-0.000215764,0,0,-1,0.129701
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.46661,4.3711,-22.5082,3.35923,-2.70536,0.400107,-0.71854,-0.000354335,0.129877,-0.718686,-0.00019175,0.129266,7.18412e-005,2.26859e-005,0.505951,5.76595,4.46562,-22.2552,-7.18412e-005,-2.26859e-005,-0.000450595,-0.718614,-0.000214057,0.129716,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.54054,-3.24066,1.67755,0.399471,0.898479,-0.664906,1439423324473,-1,0,0,-0.718614,0,1,0,-0.000214057,0,0,-1,0.129716
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.47833,4.36691,-22.4984,3.3575,-2.7055,0.401944,-0.71854,-0.000354335,0.129877,-0.71869,-0.000188948,0.129281,6.9029e-005,2.36904e-005,0.48642,5.76595,4.46562,-22.2552,-6.9029e-005,-2.36904e-005,-0.000448642,-0.718621,-0.000212266,0.12973,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.56357,-3.29893,1.64834,0.410724,0.898995,-0.68394,1439423324475,-1,0,0,-0.718621,0,1,0,-0.000212266,0,0,-1,0.12973
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.482,4.36171,-22.4942,3.35636,-2.70549,0.402875,-0.71854,-0.000354335,0.129877,-0.718694,-0.000187206,0.129296,6.81487e-005,2.49382e-005,0.477993,5.76595,4.46562,-22.2552,-6.81487e-005,-2.49382e-005,-0.000447799,-0.718625,-0.000211773,0.129743,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.55011,-3.24035,1.68299,0.399424,0.901122,-0.664573,1439423324477,-1,0,0,-0.718625,0,1,0,-0.000211773,0,0,-1,0.129743
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.46858,4.36244,-22.4919,3.35585,-2.70432,0.401232,-0.71854,-0.000354335,0.129877,-0.718697,-0.000185465,0.129309,7.13695e-005,2.47626e-005,0.473408,5.76595,4.46562,-22.2552,-7.13695e-005,-2.47626e-005,-0.000447341,-0.718625,-0.000209854,0.129757,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.54533,-3.2247,1.67083,0.397029,0.898475,-0.660789,1439423324479,-1,0,0,-0.718625,0,1,0,-0.000209854,0,0,-1,0.129757
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.44708,4.36377,-22.4927,3.35579,-2.70277,0.398517,-0.71854,-0.000354335,0.129877,-0.718701,-0.000183499,0.129326,7.65282e-005,2.44436e-005,0.475052,5.76595,4.46562,-22.2552,-7.65282e-005,-2.44436e-005,-0.000447505,-0.718624,-0.000207565,0.129773,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.53267,-3.28183,1.678,0.408158,0.896851,-0.679957,1439423324481,-1,0,0,-0.718624,0,1,0,-0.000207565,0,0,-1,0.129773
