Certus1	
3476099933	0.367075896061 0.738459187779 0.565626479680 305.434509277344 0.917897451234 -0.386096346944 -0.091618119903 -265.251892089844 0.150730075130 0.552817907508 -0.819556468823 -1703.538696289062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.361608982061 0.730542559981 0.579263767337 308.051239013672 0.920182941407 -0.379618773814 -0.095671003502 -266.942840576172 0.150007661257 0.567624131468 -0.809506360036 -1703.127685546875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.359972845748 0.729056119467 0.582148370256 309.154418945312 0.921278322025 -0.376219571561 -0.098514401698 -268.223022460937 0.147193083029 0.571783183245 -0.807092428206 -1702.272216796875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.357857987915 0.732526569785 0.579087631576 310.238708496094 0.922419373320 -0.373743740383 -0.097252846992 -269.557922363281 0.145190083026 0.568964358360 -0.809443882371 -1700.734985351562 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.354827163053 0.743264475895 0.567146897402 312.301971435547 0.924213823363 -0.370441959313 -0.092744614315 -270.838012695312 0.141161230741 0.557073310842 -0.818378172536 -1697.544067382812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.353394801675 0.747845677276 0.561995513442 313.089263916016 0.925004795872 -0.368980483627 -0.090661625382 -271.310821533203 0.139564471710 0.551887892314 -0.822156622885 -1696.464965820312 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.349475291117 0.761095374504 0.546443823104 314.885803222656 0.926487573965 -0.367611192119 -0.080515754465 -272.222717285156 0.139598696939 0.534411678706 -0.833616435464 -1695.319580078125 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.346740986894 0.767637563690 0.538983542253 316.221252441406 0.927383250141 -0.366632285827 -0.074438392967 -272.617492675781 0.140467061497 0.525655151027 -0.839020659360 -1695.208984375000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.335658457410 0.767037733551 0.546796594062 320.438598632812 0.930959649649 -0.358667834997 -0.068348481070 -273.751342773437 0.143692486564 0.531987311359 -0.834471071912 -1696.242065429687 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.330449771475 0.764292728354 0.553768520157 322.594177246094 0.932564612384 -0.354756668872 -0.066865159984 -274.521972656250 0.145348519981 0.538520502187 -0.829981612123 -1696.900146484375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.321893486701 0.771346624513 0.549007256848 325.806701660156 0.935839069712 -0.347104066850 -0.061024604691 -276.143585205078 0.143491528741 0.533425863293 -0.833586845836 -1695.730102539062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.319386012615 0.782244763288 0.534869802152 326.993072509766 0.937317772949 -0.343800230585 -0.056892828761 -276.885253906250 0.139384243946 0.519513745495 -0.843016904209 -1693.280029296875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.318957741681 0.782826466838 0.534273976382 327.023101806641 0.937652696351 -0.342780231509 -0.057525072029 -276.982208251953 0.138106408422 0.519311501610 -0.843351755941 -1692.847778320312 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.317512346890 0.784625981968 0.532492232801 327.044830322266 0.937931903518 -0.342494381022 -0.054601678842 -277.160400390625 0.139533701794 0.516778160712 -0.844671935532 -1692.174804687500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.317258867194 0.786844148004 0.529361027975 327.339324951172 0.937901688678 -0.342923059614 -0.052385089099 -277.296600341797 0.140311202553 0.513108236083 -0.846777836567 -1691.565917968750 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.316705892314 0.784230117647 0.533554589849 327.756164550781 0.938018360238 -0.342436892514 -0.053465227038 -277.550689697266 0.140779734445 0.517416753904 -0.844074030609 -1691.836059570312 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.315551418723 0.777440026986 0.544071968200 328.909057617187 0.938551273980 -0.340191927595 -0.058231937190 -278.466644287109 0.139817052793 0.529014609287 -0.837015373162 -1692.352539062500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.315331442761 0.778068046432 0.543301202214 329.130889892578 0.938741934126 -0.339625814703 -0.058462698362 -278.827850341797 0.139031155927 0.528454748402 -0.837499800939 -1691.976562500000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.315089982246 0.777471929021 0.544293765050 328.719665527344 0.938741904904 -0.339660334701 -0.058262277752 -278.748748779297 0.139577716940 0.529309225893 -0.836869048489 -1691.359619140625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.315724789455 0.777972556522 0.543209497912 328.314575195312 0.938493751112 -0.340396255622 -0.057964370797 -278.487670898437 0.139811789371 0.528099508101 -0.837593918970 -1691.202026367187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099934	0.317005480881 0.779392620590 0.540420824971 327.557891845703 0.938116299127 -0.341455539705 -0.057843960071 -278.189361572266 0.139446528833 0.525314436671 -0.839404198358 -1691.131713867187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.317402465264 0.780007702594 0.539299229500 327.274505615234 0.937908821744 -0.342141467323 -0.057151189246 -277.963806152344 0.139938261883 0.523953433267 -0.840172650488 -1691.360107421875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.317211104386 0.779552381559 0.540069624826 327.242370605469 0.937908532095 -0.342170097330 -0.056984295343 -277.809600830078 0.140373432946 0.524611960308 -0.839688984341 -1691.437133789062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.317585610803 0.781709139258 0.536721716918 326.744140625000 0.937884982914 -0.342337845992 -0.056360961896 -277.710906982422 0.139682277456 0.521282668811 -0.841874836637 -1690.778930664062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.319053647068 0.782980685416 0.533990652127 326.242523193359 0.937714573303 -0.342524614195 -0.058036778740 -277.424285888672 0.137463265306 0.519247662428 -0.843496126698 -1690.201660156250 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.319448677989 0.782531208835 0.534413182220 325.989807128906 0.937615889349 -0.342685571893 -0.058677447588 -277.239074707031 0.137218752984 0.519818724187 -0.843184148223 -1690.236328125000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.319794396593 0.780747258388 0.536810266693 325.785156250000 0.937537653139 -0.342639244930 -0.060178873204 -277.105957031250 0.136947774183 0.522524704060 -0.841554062905 -1690.656250000000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.320233624568 0.779863233568 0.537832467061 325.692932128906 0.937352783379 -0.343056790889 -0.060677818984 -277.046752929687 0.137186680067 0.523569837896 -0.840865292219 -1690.962280273437 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.320921904393 0.778264779498 0.539734253382 325.259155273437 0.936899513976 -0.344305551403 -0.060605181165 -277.036254882812 0.138666621765 0.525126289825 -0.839651086906 -1691.462646484375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321239679525 0.777960694144 0.539983542958 325.093780517578 0.936764005168 -0.344649125286 -0.060746844037 -277.154998779297 0.138846198795 0.525351443137 -0.839480550265 -1691.570556640625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321403167181 0.778850764704 0.538601420762 325.048095703125 0.936654490473 -0.345092889245 -0.059910460437 -277.118347167969 0.139206212517 0.523738851063 -0.840428013743 -1691.762573242187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321366766324 0.777252136294 0.540927461060 325.267547607422 0.936563897200 -0.345270847859 -0.060300149925 -277.057342529297 0.139898062763 0.525991595223 -0.838904865756 -1692.250976562500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.320950654634 0.775918889574 0.543084297409 325.443756103516 0.936552401691 -0.345339351488 -0.060086031660 -277.080505371094 0.140926492106 0.527911554255 -0.837525590479 -1692.675048828125 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321009917718 0.775984652682 0.542955294227 325.336395263672 0.936388392995 -0.345934310525 -0.059213429772 -277.098693847656 0.141878152619 0.527425133648 -0.837671366471 -1692.943603515625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321042326126 0.775523341384 0.543594859988 325.285064697266 0.936344526694 -0.346033883459 -0.059325195557 -277.058197021484 0.142094166544 0.528037970668 -0.837248558892 -1693.016357421875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321245800774 0.775373943546 0.543687762558 325.194793701172 0.936308053089 -0.346070355968 -0.059687003957 -277.138427734375 0.141874469887 0.528233429831 -0.837162516124 -1692.922119140625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.321014251902 0.774615125633 0.544904814822 325.261413574219 0.936348879953 -0.345929677475 -0.059861784577 -277.215545654297 0.142128903065 0.529437499033 -0.836358361907 -1692.951660156250 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.320467434095 0.775922608396 0.543364269588 325.141693115234 0.936503720563 -0.345717954900 -0.058650464885 -277.385803222656 0.142342562350 0.527658224080 -0.837445755559 -1692.705810546875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.320477428418 0.777160352598 0.541586562078 325.073913574219 0.936554451669 -0.345659279990 -0.058184372611 -277.480804443359 0.141985833566 0.525872083787 -0.838628985046 -1692.518798828125 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099935	0.319779924470 0.775022616077 0.545051139322 325.488281250000 0.936808750834 -0.344763056157 -0.059395281542 -277.669677734375 0.141880810071 0.529602095614 -0.836296272893 -1692.628417968750 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.319833272129 0.777266634285 0.541814781330 325.256378173828 0.936774982966 -0.345109397965 -0.057897622794 -277.865936279297 0.141983482591 0.526076118698 -0.838501406086 -1692.438720703125 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320278943798 0.777009089680 0.541920910017 325.057220458984 0.936573379791 -0.345651734669 -0.057923937952 -277.920013427734 0.142308476302 0.526100515942 -0.838431001752 -1692.503051757812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320379136769 0.777454755069 0.541222054746 324.875213623047 0.936431648202 -0.346182029442 -0.057041833225 -278.120880126953 0.143013904812 0.525092474057 -0.838942737449 -1692.383544921875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320077070367 0.778165105062 0.540379254126 324.699951171875 0.936447949986 -0.346312115069 -0.055974600701 -278.138732910156 0.143582401401 0.523953230948 -0.839557684609 -1692.228881835937 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320904389728 0.778083570974 0.540005860370 324.271667480469 0.936192266876 -0.346922664394 -0.056468614036 -278.031646728516 0.143402971011 0.523670336672 -0.839764828029 -1692.036987304687 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320872316423 0.779036889781 0.538648754675 324.202453613281 0.936156565816 -0.347163856220 -0.055571046538 -278.006988525391 0.143707483564 0.522090778787 -0.840695770106 -1691.756958007812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320716370146 0.778204596917 0.539943159284 324.455261230469 0.936251639988 -0.346790209284 -0.056297578674 -278.253540039062 0.143435966690 0.523578223460 -0.839816627233 -1692.037597656250 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320854887533 0.776938717863 0.541681059140 324.532440185547 0.936096541140 -0.347171115885 -0.056528594191 -278.566436767578 0.144136764262 0.525203241594 -0.838681195811 -1692.737304687500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.321282095088 0.776429428137 0.542157872301 324.312438964844 0.935588592946 -0.348795484515 -0.054915341497 -278.969848632812 0.146464330558 0.524880036870 -0.838480260215 -1694.062622070312 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.321088512326 0.777371044204 0.540921830661 324.152679443359 0.935460496330 -0.349414556268 -0.053133112791 -278.926361083984 0.147701818063 0.523071436327 -0.839392902900 -1694.128906250000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320796620145 0.777311610242 0.541180366502 324.227691650391 0.935522182464 -0.349291604726 -0.052854715844 -278.772674560547 0.147945174380 0.523241851777 -0.839243820309 -1694.015625000000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320034212645 0.775975187277 0.543544488950 324.790039062500 0.935984409314 -0.347781715132 -0.054599122160 -278.941497802734 0.146667270574 0.526222754497 -0.837602724680 -1693.636718750000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.319728388188 0.775424666831 0.544509268844 324.866424560547 0.935993605338 -0.347803342646 -0.054302906098 -279.428588867187 0.147274330936 0.527019374326 -0.836995131726 -1693.748535156250 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.320317530136 0.774271960650 0.545801805456 324.647705078125 0.935589432954 -0.348921222118 -0.054096152355 -280.733276367187 0.148556699046 0.527974347584 -0.836166248698 -1694.287963867187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.321707904285 0.773189227732 0.546518474015 323.762634277344 0.935207598544 -0.349674794711 -0.055805784376 -281.237426757812 0.147955303883 0.529061391581 -0.835585586275 -1693.878540039062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.321669258687 0.771675519964 0.548676389053 323.397033691406 0.935203058654 -0.349549832763 -0.056658216515 -281.097137451172 0.148067981345 0.531349043759 -0.834112742138 -1693.372070312500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.322099887536 0.770694568525 0.549801368219 323.169708251953 0.935190762224 -0.349329290459 -0.058200387273 -280.696960449219 0.147206999495 0.532915498812 -0.833265366150 -1692.368041992187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.323806097687 0.769574208643 0.550368193568 322.748870849609 0.934497844579 -0.351057632285 -0.058926371791 -281.406799316406 0.147862738980 0.533398609115 -0.832840041194 -1693.158447265625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.324894274841 0.766430341321 0.554101292254 322.311462402344 0.933899174651 -0.352453312269 -0.060074905376 -282.013916015625 0.149251605555 0.536992732328 -0.830278726493 -1694.010742187500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.328579514561 0.767175061281 0.550888308061 320.640228271484 0.932907332410 -0.354641296328 -0.062557654004 -282.457489013672 0.147375071658 0.534482905514 -0.832231104902 -1693.652099609375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099936	0.329283812032 0.772491583693 0.542981513734 319.746826171875 0.932766233719 -0.355461161936 -0.059954279151 -282.013031005859 0.146694663731 0.526216795131 -0.837601671533 -1692.323364257812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.327686716351 0.772086490475 0.544521686577 320.341217041016 0.933364546670 -0.353898073702 -0.059889702376 -280.999237060547 0.146465145846 0.527862297059 -0.836605854866 -1691.518798828125 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.325565080646 0.769822129088 0.548982028695 321.323791503906 0.933916442777 -0.352497037185 -0.059547600172 -281.247589111328 0.147673478237 0.532089962640 -0.833710270708 -1692.138305664062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.324341806306 0.762463893373 0.559867130652 322.399017333984 0.933894199305 -0.352255911809 -0.061297610881 -283.304504394531 0.150479291552 0.542738043533 -0.826311925919 -1694.359130859375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.327358700715 0.762368246114 0.558239140856 320.973327636719 0.933204522435 -0.353517622049 -0.064456265856 -283.972869873047 0.148207963258 0.542051610291 -0.827172564468 -1693.472290039062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.328721117721 0.768526854576 0.548916114320 320.137878417969 0.933182205060 -0.353734427444 -0.063584015289 -283.412261962891 0.145304504142 0.533140158529 -0.833455561167 -1691.697631835937 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.328896225403 0.765825954054 0.552573869282 320.318695068359 0.933206125954 -0.353252769361 -0.065869624415 -282.765838623047 0.144753581640 0.537329590695 -0.830856974194 -1690.969116210937 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.333040889961 0.760933317889 0.556834132700 318.692840576172 0.931838899177 -0.355848313617 -0.071050993488 -284.665435791016 0.144083418872 0.542542591343 -0.827579304348 -1691.038452148437 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.337105826620 0.764779426550 0.549064741524 317.144927978516 0.930716623204 -0.358594475282 -0.071948381415 -285.307830810547 0.141866941003 0.535277900743 -0.832677212386 -1689.374267578125 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.338591035920 0.770674471991 0.539830499894 316.060211181641 0.930736983322 -0.358551838296 -0.071897476521 -285.337402343750 0.138147668350 0.526784052032 -0.838697671544 -1687.445190429687 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.333683663713 0.766734891992 0.548427586809 317.315246582031 0.932309443382 -0.354493467909 -0.071648328598 -284.970794677734 0.139478723656 0.535212094979 -0.833122859509 -1687.113647460937 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.330531547934 0.763746360623 0.554473076403 319.095153808594 0.933260848079 -0.352021447111 -0.071449914046 -285.096893310547 0.140616802920 0.541084464210 -0.829128770052 -1687.969360351562 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.328336737926 0.756979351810 0.564957739536 320.546051025391 0.933394133214 -0.351719110688 -0.071197326201 -286.669067382812 0.144811527888 0.550704937430 -0.822042391413 -1690.791870117187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.331614466600 0.755289647812 0.565304690808 319.574401855469 0.931852366481 -0.355760706526 -0.071312598990 -288.176177978516 0.147251528429 0.550428803388 -0.821793842625 -1692.114135742187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.333145225241 0.757347706561 0.561639306198 318.680694580078 0.931489128504 -0.356654405775 -0.071593563400 -288.266967773437 0.146089911967 0.547011961668 -0.824278867504 -1691.525512695312 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.331414502429 0.763827449532 0.553833959703 318.437286376953 0.932335608788 -0.355113909408 -0.068150010496 -287.043212890625 0.144619293891 0.538945023806 -0.829833429761 -1690.349121093750 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.325793464116 0.753043236178 0.571650682835 321.660980224609 0.933662032123 -0.351407290252 -0.069196286962 -286.688415527344 0.148774421561 0.556272236234 -0.817574076573 -1692.916870117187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.324103873699 0.746070527327 0.581666096062 322.607177734375 0.933916551047 -0.350375638402 -0.070970329679 -287.924926757812 0.150852758456 0.566229353062 -0.810325715375 -1694.374633789062 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.327447341034 0.744506908725 0.581796959179 321.309356689453 0.933099191921 -0.351683867426 -0.075128925376 -290.349945068359 0.148674600673 0.567475039322 -0.809856742184 -1693.773925781250 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099937	0.331340118487 0.748843331315 0.573975078750 319.645294189453 0.932104870243 -0.354105506008 -0.076090745068 -290.244201660156 0.146267688678 0.560216882788 -0.815329876485 -1691.679809570312 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.333362355869 0.752453029361 0.568052795341 317.877227783203 0.932209626138 -0.353119947051 -0.079319076707 -287.306671142578 0.140906893458 0.555986278249 -0.819160854640 -1688.520263671875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.331985686770 0.748905384237 0.573520905670 318.510284423828 0.932645515294 -0.351660466896 -0.080667582242 -286.260040283203 0.141272242788 0.561672183291 -0.815209489601 -1688.413208007812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.326668069529 0.748928219094 0.576536638033 321.062194824219 0.934497951941 -0.347215635752 -0.078453043970 -287.528656005859 0.141426836806 0.564400411883 -0.813296148336 -1689.349365234375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.323326987253 0.744189609068 0.584501056516 322.834808349609 0.935373702488 -0.344881053273 -0.078314084226 -288.902282714844 0.143302812285 0.572047974254 -0.807604741902 -1690.742187500000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.321403299443 0.734274641532 0.597947046075 324.505828857422 0.935408216887 -0.344441817102 -0.079820438559 -290.797271728516 0.147347843171 0.584979132477 -0.797551269624 -1693.364379882812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.325899721106 0.750440762146 0.575002638510 322.015045166016 0.934092249940 -0.349401748624 -0.073417209562 -290.116943359375 0.145811660661 0.561032156448 -0.814850832390 -1691.503051757812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.327304854736 0.757947755678 0.564257682029 321.151824951172 0.933672423719 -0.351273017936 -0.069735730136 -289.531982421875 0.145352458712 0.549656680604 -0.822648282205 -1690.404541015625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.326957187992 0.757368832843 0.565235745737 321.428283691406 0.933718628053 -0.351189034763 -0.069539812255 -289.446136474609 0.145837309515 0.550507686505 -0.821993166792 -1690.475463867187 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.320443404022 0.750067020440 0.578546013440 324.382720947266 0.935739248616 -0.345641570887 -0.070170956060 -291.129058837891 0.147336632982 0.563854031930 -0.812625711664 -1692.018554687500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.317122119631 0.749366031828 0.581277998537 326.146728515625 0.936856677052 -0.342802488312 -0.069181071623 -292.304016113281 0.147421599180 0.566513022224 -0.810758822182 -1692.394531250000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.309759251351 0.752018522324 0.581822437075 329.219512939453 0.939207465620 -0.337327864151 -0.064025374587 -294.349182128906 0.148116652425 0.566284428665 -0.810791837111 -1692.314697265625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.306947125876 0.751394628957 0.584114349671 330.244781494141 0.939902513780 -0.335769996203 -0.061982047723 -295.191406250000 0.149555095220 0.568035756995 -0.809301335887 -1692.487670898437 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.303615881256 0.743740104330 0.595540136229 331.367370605469 0.940319575678 -0.334709785284 -0.061387744974 -296.566680908203 0.153676583274 0.578636342486 -0.800976585742 -1694.110107421875 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.302062351863 0.737592738187 0.603916623517 332.015655517578 0.940507268042 -0.333972202712 -0.062519169670 -297.395202636719 0.155577679465 0.586872661136 -0.794591760128 -1695.339843750000 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.296178293587 0.713505492814 0.634971125432 334.709686279297 0.941527629018 -0.329907866764 -0.068458186093 -299.322998046875 0.160636677642 0.618118686962 -0.769496683959 -1698.700927734375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.285299204172 0.682427795465 0.672975978825 339.920684814453 0.944190279921 -0.320741516411 -0.075030626766 -302.271850585937 0.164648350740 0.656823555932 -0.735848990603 -1702.186645507812 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.266406666303 0.621801384176 0.736471674123 349.306396484375 0.947903946444 -0.307475578906 -0.083287914443 -305.632690429687 0.174658513863 0.720292861976 -0.671321529911 -1709.166259765625 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.255151203049 0.583687999061 0.770847704372 355.141845703125 0.949717622327 -0.300922908667 -0.086497635116 -307.144104003906 0.181478101774 0.754157624633 -0.631119620820 -1713.763549804687 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099938	0.242339888855 0.537464653146 0.807714754656 361.582214355469 0.951709937857 -0.293418518635 -0.090298212082 -308.591827392578 0.188466369555 0.790593017640 -0.582617462840 -1718.640380859375 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
3476099939	0.216744026639 0.442557057801 0.870152444981 375.115539550781 0.955996632466 -0.276746651066 -0.097374174388 -311.525360107422 0.197718146942 0.852968077782 -0.483066240442 -1726.487304687500 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |
